Subject Code	Course Number	Class Number	Associated Class Number	Days	Start Time	End Time	Room	Instructor(s)	instructor_pittid	Ta(s)	Type	Session	Writing	Enrollment Cap	Current Enrollment	Current Waitlist	cross_list_id	Notes	Description	deleted	Academic Term Code	last_modified
INFSCI	3990	26001	1150	ByAppt	12:00 am	12:00 am	TBA	M. Weiss	mbw		THE	AT								0	2214	2020-10-28 11:42:18
INFSCI	3990	26002	1160	ByAppt	12:00 am	12:00 am	TBA	V. Zadorozny	viz		THE	AT								0	2214	2020-10-28 11:42:18
INFSCI	3990	26003	1170	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
INFSCI	3990	26004	1180	ByAppt	12:00 am	12:00 am	TBA	K. Pelechrinis	kpele		THE	AT								0	2214	2020-10-28 11:42:18
INFSCI	3990	26006	1190	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	10459	1010	ByAppt	12:00 am	12:00 am	TBA	K. Ashley	ashley		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21654	1015	ByAppt	12:00 am	12:00 am	TBA	P. Brusilovsky	peterb		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21655	1020	ByAppt	12:00 am	12:00 am	TBA	G. Cooper	gfc		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21656	1025	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21657	1030	ByAppt	12:00 am	12:00 am	TBA	M. Ganapathiraju	madhavi		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21658	1035	ByAppt	12:00 am	12:00 am	TBA	V. Gopalakrishnan	vanathi		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21659	1040	ByAppt	12:00 am	12:00 am	TBA	M. Hauskrecht	milos		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21660	1045	ByAppt	12:00 am	12:00 am	TBA	D. He	dah44		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21661	1050	ByAppt	12:00 am	12:00 am	TBA	S. Hirtle	hirtle		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21662	1055	ByAppt	12:00 am	12:00 am	TBA	R. Hwa	reh23		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21663	1060	ByAppt	12:00 am	12:00 am	TBA	C. Lewis	cmlewis		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21664	1065	ByAppt	12:00 am	12:00 am	TBA	D. Litman	dlitman		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21665	1070	ByAppt	12:00 am	12:00 am	TBA	P. Munro	pwm		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21666	1075	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21667	1080	ByAppt	12:00 am	12:00 am	TBA	C. Schunn	schunn		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21668	1085	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21669	1090	ByAppt	12:00 am	12:00 am	TBA	S. Visweswaran	shv3		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21670	1095	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21671	1100	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2000	21672	1105	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
ISSP	2017	31795	1000	MW	09:25 am	10:50 am	BAUM 407A	T. Porterfield			LEC	AT								0	2214	2020-10-28 11:42:18
ISSP	2030	11020	1070	F	12:40 pm	02:05 pm	TBA	V. Gopalakrishnan	vanathi		SEM	AT								0	2214	2020-10-28 11:42:18
ISSP	2170	10605	1030	TuTh	01:15 pm	02:30 pm	TBA	M. Hauskrecht	milos		LEC	AT								0	2214	2020-10-28 11:42:18
ISSP	2180	24967	1020	TuTh	11:05 am	12:20 pm	TBA	A. Kovashka	aik85		LEC	AT								0	2214	2020-10-28 11:42:18
ISSP	2430	24111	1100	Th	12:10 pm	03:00 pm	TBA	R. Farzan	rfarzan		LEC	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	10606	1010	ByAppt	12:00 am	12:00 am	TBA	K. Ashley	ashley		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21635	1015	ByAppt	12:00 am	12:00 am	TBA	P. Brusilovsky	peterb		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21636	1020	ByAppt	12:00 am	12:00 am	TBA	G. Cooper	gfc		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21637	1025	ByAppt	12:00 am	12:00 am	TBA	TBD			INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21638	1030	ByAppt	12:00 am	12:00 am	TBA	M. Ganapathiraju	madhavi		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21639	1035	ByAppt	12:00 am	12:00 am	TBA	V. Gopalakrishnan	vanathi		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21640	1040	ByAppt	12:00 am	12:00 am	TBA	M. Hauskrecht	milos		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21641	1045	ByAppt	12:00 am	12:00 am	TBA	D. He	dah44		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21642	1050	ByAppt	12:00 am	12:00 am	TBA	S. Hirtle	hirtle		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21643	1055	ByAppt	12:00 am	12:00 am	TBA	R. Hwa	reh23		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21644	1060	ByAppt	12:00 am	12:00 am	TBA	C. Lewis	cmlewis		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21645	1065	ByAppt	12:00 am	12:00 am	TBA	D. Litman	dlitman		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21646	1070	ByAppt	12:00 am	12:00 am	TBA	P. Munro	pwm		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21647	1075	ByAppt	12:00 am	12:00 am	TBA	TBD			INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21648	1080	ByAppt	12:00 am	12:00 am	TBA	C. Schunn	schunn		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21649	1085	ByAppt	12:00 am	12:00 am	TBA	TBD			INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21650	1090	ByAppt	12:00 am	12:00 am	TBA	S. Visweswaran	shv3		INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21651	1095	ByAppt	12:00 am	12:00 am	TBA	TBD			INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21652	1100	ByAppt	12:00 am	12:00 am	TBA	TBD			INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2900	21653	1105	ByAppt	12:00 am	12:00 am	TBA	TBD			INT	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	10007	1010	ByAppt	12:00 am	12:00 am	TBA	K. Ashley	ashley		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	10540	1015	ByAppt	12:00 am	12:00 am	TBA	P. Brusilovsky	peterb		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21617	1020	ByAppt	12:00 am	12:00 am	TBA	G. Cooper	gfc		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21618	1025	ByAppt	12:00 am	12:00 am	TBA	TBD			DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21619	1030	ByAppt	12:00 am	12:00 am	TBA	M. Ganapathiraju	madhavi		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21620	1035	ByAppt	12:00 am	12:00 am	TBA	V. Gopalakrishnan	vanathi		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21621	1040	ByAppt	12:00 am	12:00 am	TBA	M. Hauskrecht	milos		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21622	1045	ByAppt	12:00 am	12:00 am	TBA	D. He	dah44		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21623	1050	ByAppt	12:00 am	12:00 am	TBA	S. Hirtle	hirtle		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21624	1055	ByAppt	12:00 am	12:00 am	TBA	R. Hwa	reh23		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21625	1060	ByAppt	12:00 am	12:00 am	TBA	C. Lewis	cmlewis		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21626	1065	ByAppt	12:00 am	12:00 am	TBA	D. Litman	dlitman		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21627	1070	ByAppt	12:00 am	12:00 am	TBA	P. Munro	pwm		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21628	1075	ByAppt	12:00 am	12:00 am	TBA	TBD			DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21629	1080	ByAppt	12:00 am	12:00 am	TBA	C. Schunn	schunn		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21630	1085	ByAppt	12:00 am	12:00 am	TBA	TBD			DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21631	1090	ByAppt	12:00 am	12:00 am	TBA	S. Visweswaran	shv3		DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21632	1095	ByAppt	12:00 am	12:00 am	TBA	TBD			DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21633	1100	ByAppt	12:00 am	12:00 am	TBA	TBD			DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2902	21634	1105	ByAppt	12:00 am	12:00 am	TBA	TBD			DIR	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	10008	1010	ByAppt	12:00 am	12:00 am	TBA	K. Ashley	ashley		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21692	1015	ByAppt	12:00 am	12:00 am	TBA	P. Brusilovsky	peterb		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21693	1020	ByAppt	12:00 am	12:00 am	TBA	G. Cooper	gfc		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21694	1025	ByAppt	12:00 am	12:00 am	TBA	P. Benos	benos		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21695	1030	ByAppt	12:00 am	12:00 am	TBA	M. Ganapathiraju	madhavi		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21696	1035	ByAppt	12:00 am	12:00 am	TBA	V. Gopalakrishnan	vanathi		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21697	1040	ByAppt	12:00 am	12:00 am	TBA	M. Hauskrecht	milos		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21698	1045	ByAppt	12:00 am	12:00 am	TBA	M. Wagner	mmw1		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21699	1050	ByAppt	12:00 am	12:00 am	TBA	S. Hirtle	hirtle		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21700	1055	ByAppt	12:00 am	12:00 am	TBA	R. Hwa	reh23		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21701	1060	ByAppt	12:00 am	12:00 am	TBA	C. Lewis	cmlewis		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21702	1065	ByAppt	12:00 am	12:00 am	TBA	D. Litman	dlitman		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21703	1070	ByAppt	12:00 am	12:00 am	TBA	P. Munro	pwm		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21704	1075	ByAppt	12:00 am	12:00 am	TBA	N. Batmanghelich	kayhan		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21705	1080	ByAppt	12:00 am	12:00 am	TBA	J. Cohn	jeffcohn		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21706	1085	ByAppt	12:00 am	12:00 am	TBA	M. Chikina	mchikina		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21707	1090	ByAppt	12:00 am	12:00 am	TBA	S. Visweswaran	shv3		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21708	1095	ByAppt	12:00 am	12:00 am	TBA	S. Wu	shw83		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21709	1100	ByAppt	12:00 am	12:00 am	TBA	X. Lu	xinghua		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	21710	1105	ByAppt	12:00 am	12:00 am	TBA	A. Kovashka	aik85		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	2990	22150	1110	ByAppt	12:00 am	12:00 am	TBA	H. Hochheiser	harryh		IND	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	10009	1010	ByAppt	12:00 am	12:00 am	TBA	K. Ashley	ashley		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21673	1015	ByAppt	12:00 am	12:00 am	TBA	P. Brusilovsky	peterb		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21674	1020	ByAppt	12:00 am	12:00 am	TBA	G. Cooper	gfc		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21675	1025	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21676	1030	ByAppt	12:00 am	12:00 am	TBA	M. Ganapathiraju	madhavi		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21677	1035	ByAppt	12:00 am	12:00 am	TBA	V. Gopalakrishnan	vanathi		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21678	1040	ByAppt	12:00 am	12:00 am	TBA	M. Hauskrecht	milos		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21679	1045	ByAppt	12:00 am	12:00 am	TBA	D. He	dah44		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21680	1050	ByAppt	12:00 am	12:00 am	TBA	S. Hirtle	hirtle		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21681	1055	ByAppt	12:00 am	12:00 am	TBA	R. Hwa	reh23		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21682	1060	ByAppt	12:00 am	12:00 am	TBA	C. Lewis	cmlewis		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21683	1065	ByAppt	12:00 am	12:00 am	TBA	D. Litman	dlitman		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21684	1070	ByAppt	12:00 am	12:00 am	TBA	P. Munro	pwm		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21685	1075	ByAppt	12:00 am	12:00 am	TBA	X. Lu	xinghua		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21686	1080	ByAppt	12:00 am	12:00 am	TBA	X. Lu	xinghua		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21687	1085	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21688	1090	ByAppt	12:00 am	12:00 am	TBA	S. Visweswaran	shv3		THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21689	1095	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21690	1100	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3000	21691	1105	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
ISSP	3565	29531	1010	MW	05:00 pm	06:15 pm	TBA	D. Litman	dlitman		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2022	29184	1010	Th	08:55 am	11:45 am	TBA	M. Burton	mcburton		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2022	31689	1015	ByAppt	12:00 am	12:00 am	WEB	C. Gunn	cmg100		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2030	29210	1010	W	12:10 pm	03:00 pm	TBA	J. Biehl	biehl		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2030	29214	1020	ByAppt	12:00 am	12:00 am	WEB	M. Burton	mcburton		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2194	31690	1010	ByAppt	12:00 am	12:00 am	WEB	J. Currier	jdc25		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2194	31692	1050	Tu	12:10 pm	03:00 pm	TBA	J. Currier	jdc25		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2222	29198	1010	Tu	08:55 am	11:45 am	TBA	C. Gunn	cmg100		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2222	29200	1020	ByAppt	12:00 am	12:00 am	WEB	C. Gunn	cmg100		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2323	25783	1030	Tu	06:30 pm	09:20 pm	TBA	M. Biagini	biagini		LEC	SE3								0	2214	2020-10-28 11:42:18
LIS	2323	25806	1070	ByAppt	12:00 am	12:00 am	WEB	M. Biagini	biagini		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2325	29225	1010	W	03:25 pm	06:15 pm	TBA	R. Morris	rjmorris		LEC	SE3								0	2214	2020-10-28 11:42:18
LIS	2325	29226	1020	ByAppt	12:00 am	12:00 am	WEB	R. Morris	rjmorris		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2326	29203	1010	Th	06:30 pm	09:20 pm	TBA	R. Morris	rjmorris		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2326	29205	1020	ByAppt	12:00 am	12:00 am	WEB	R. Morris	rjmorris		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2407	31687	1010	ByAppt	12:00 am	12:00 am	WEB	E. Mattern	emm225		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2407	31686	1020	W	08:55 am	11:45 am	TBA	E. Mattern	emm225		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2500	25807	1050	ByAppt	12:00 am	12:00 am	WEB	E. Mahoney	etm		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2500	25808	1260	W	06:30 pm	09:20 pm	TBA	E. Mahoney	etm		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2640	30224	1010	ByAppt	12:00 am	12:00 am	WEB	M. Rapchak	mrapchak		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2674	31688	1010	ByAppt	12:00 am	12:00 am	WEB	E. Mattern	emm225		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2674	31693	1080	Th	03:25 pm	06:15 pm	TBA	E. Mattern	emm225		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2830	29201	1010	M	12:10 pm	03:00 pm	TBA	M. Rapchak	mrapchak		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2830	29202	1020	ByAppt	12:00 am	12:00 am	WEB	M. Rapchak	mrapchak		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2901	25821	1010	ByAppt	12:00 am	12:00 am	TBA	M. Biagini	biagini		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2901	25822	1040	ByAppt	12:00 am	12:00 am	TBA	J. Currier	jdc25		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2901	25823	1050	ByAppt	12:00 am	12:00 am	TBA	A. Langmead	adlangmead		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2901	25824	1070	ByAppt	12:00 am	12:00 am	TBA	E. Mahoney	etm		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2901	25825	1100	ByAppt	12:00 am	12:00 am	TBA	M. Rapchak	mrapchak		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2901	25827	1120	ByAppt	12:00 am	12:00 am	TBA	C. Gunn	cmg100		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2901	25828	1130	ByAppt	12:00 am	12:00 am	TBA	M. Burton	mcburton		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2901	25829	1140	ByAppt	12:00 am	12:00 am	TBA	J. Biehl	biehl		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2901	31411	1145	ByAppt	12:00 am	12:00 am	TBA	E. Mattern	emm225		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2901	31481	1150	ByAppt	12:00 am	12:00 am	TBA	E. Mattern	emm225		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2902	25832	1010	ByAppt	12:00 am	12:00 am	TBA	M. Rapchak	mrapchak		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2902	25846	1020	ByAppt	12:00 am	12:00 am	TBA	C. Gunn	cmg100		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2902	25848	1030	ByAppt	12:00 am	12:00 am	TBA	M. Burton	mcburton		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2902	25489	1040	ByAppt	12:00 am	12:00 am	TBA	M. Biagini	biagini		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2902	31793	1050	ByAppt	12:00 am	12:00 am	TBA	E. Mattern	emm225		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2902	25490	1060	ByAppt	12:00 am	12:00 am	TBA	J. Currier	jdc25		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2902	31794	1070	ByAppt	12:00 am	12:00 am	TBA	R. Morris	rjmorris		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2902	25491	1080	ByAppt	12:00 am	12:00 am	TBA	A. Langmead	adlangmead		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2902	25493	1090	ByAppt	12:00 am	12:00 am	TBA	E. Mahoney	etm		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2902	31493	1100	ByAppt	12:00 am	12:00 am	TBA	J. Biehl	biehl		IND	AT								0	2214	2020-10-28 11:42:18
LIS	2921	29168	1030	ByAppt	12:00 am	12:00 am	WEB	E. Mahoney	etm		PRA	AT								0	2214	2020-10-28 11:42:18
LIS	2922	25496	1080	ByAppt	12:00 am	12:00 am	WEB	M. Biagini	biagini		PRA	AT								0	2214	2020-10-28 11:42:18
LIS	2970	31694	1010	ByAppt	12:00 am	12:00 am	WEB	J. Currier	jdc25		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	2970	31691	1050	Th	12:10 pm	03:00 pm	TBA	J. Currier	jdc25		LEC	AT								0	2214	2020-10-28 11:42:18
LIS	3901	25498	1010	ByAppt	12:00 am	12:00 am	TBA	M. Biagini	biagini		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3901	25499	1040	ByAppt	12:00 am	12:00 am	TBA	J. Currier	jdc25		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3901	25500	1050	ByAppt	12:00 am	12:00 am	TBA	D. He	dah44		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3901	25501	1070	ByAppt	12:00 am	12:00 am	TBA	A. Langmead	adlangmead		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3901	25502	1090	ByAppt	12:00 am	12:00 am	TBA	M. Rapchak	mrapchak		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3901	25503	1100	ByAppt	12:00 am	12:00 am	TBA	E. Mattern	emm225		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3901	25504	1110	ByAppt	12:00 am	12:00 am	TBA	M. Burton	mcburton		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3901	31496	1115	ByAppt	12:00 am	12:00 am	TBA	J. Biehl	biehl		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3902	25505	1010	ByAppt	12:00 am	12:00 am	TBA	M. Biagini	biagini		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3902	25506	1030	ByAppt	12:00 am	12:00 am	TBA	J. Currier	jdc25		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3902	25507	1040	ByAppt	12:00 am	12:00 am	TBA	D. He	dah44		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3902	25508	1050	ByAppt	12:00 am	12:00 am	TBA	A. Langmead	adlangmead		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3902	25509	1070	ByAppt	12:00 am	12:00 am	TBA	M. Rapchak	mrapchak		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3902	25510	1090	ByAppt	12:00 am	12:00 am	TBA	E. Mattern	emm225		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3902	25511	1100	ByAppt	12:00 am	12:00 am	TBA	M. Burton	mcburton		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3902	31497	1105	ByAppt	12:00 am	12:00 am	TBA	J. Biehl	biehl		IND	AT								0	2214	2020-10-28 11:42:18
LIS	3950	25852	1015	ByAppt	12:00 am	12:00 am	TBA	M. Rapchak	mrapchak		PRA	AT								0	2214	2020-10-28 11:42:18
LIS	3950	25853	1020	ByAppt	12:00 am	12:00 am	TBA	E. Mattern	emm225		PRA	AT								0	2214	2020-10-28 11:42:18
LIS	3950	25863	1030	ByAppt	12:00 am	12:00 am	TBA	M. Burton	mcburton		PRA	AT								0	2214	2020-10-28 11:42:18
LIS	3950	25512	1040	ByAppt	12:00 am	12:00 am	TBA	M. Biagini	biagini		PRA	AT								0	2214	2020-10-28 11:42:18
LIS	3950	25515	1080	ByAppt	12:00 am	12:00 am	TBA	J. Currier	jdc25		PRA	AT								0	2214	2020-10-28 11:42:18
LIS	3950	25516	1090	ByAppt	12:00 am	12:00 am	TBA	D. He	dah44		PRA	AT								0	2214	2020-10-28 11:42:18
LIS	3950	25519	1110	ByAppt	12:00 am	12:00 am	TBA	A. Langmead	adlangmead		PRA	AT								0	2214	2020-10-28 11:42:18
LIS	3950	31492	1115	ByAppt	12:00 am	12:00 am	TBA	J. Biehl	biehl		PRA	AT								0	2214	2020-10-28 11:42:18
LIS	3999	25524	1015	ByAppt	12:00 am	12:00 am	TBA	M. Biagini	biagini		THE	AT								0	2214	2020-10-28 11:42:18
LIS	3999	25527	1030	ByAppt	12:00 am	12:00 am	TBA	M. Burton	mcburton		THE	AT								0	2214	2020-10-28 11:42:18
LIS	3999	25530	1040	ByAppt	12:00 am	12:00 am	TBA	J. Currier	jdc25		THE	AT								0	2214	2020-10-28 11:42:18
LIS	3999	25533	1060	ByAppt	12:00 am	12:00 am	TBA	D. He	dah44		THE	AT								0	2214	2020-10-28 11:42:18
LIS	3999	25534	1070	ByAppt	12:00 am	12:00 am	TBA	A. Langmead	adlangmead		THE	AT								0	2214	2020-10-28 11:42:18
LIS	3999	25542	1090	ByAppt	12:00 am	12:00 am	TBA	M. Rapchak	mrapchak		THE	AT								0	2214	2020-10-28 11:42:18
LIS	3999	25543	1100	ByAppt	12:00 am	12:00 am	TBA	E. Mattern	emm225		THE	AT								0	2214	2020-10-28 11:42:18
LIS	3999	25545	1110	ByAppt	12:00 am	12:00 am	TBA	J. Biehl	biehl		THE	AT								0	2214	2020-10-28 11:42:18
TELCOM	2010	31428	1100	Th	06:30 pm	09:20 pm	TBA	TBD			LEC	SE3								0	2214	2020-10-28 11:42:18
TELCOM	2310	31465	1000	M	01:15 pm	03:45 pm	TBA	A. Babay	babay		LEC	AT								0	2214	2020-10-28 11:42:18
TELCOM	2810	31378	1000	Th	06:30 pm	09:20 pm	TBA	TBD			LEC	SE3								0	2214	2020-10-28 11:42:18
TELCOM	2811	27059	1100	M	06:30 pm	09:00 pm	TBA	W. Clark	wclark		LEC	SE3								0	2214	2020-10-28 11:42:18
TELCOM	2813	31381	1000	Th	03:25 pm	06:15 pm	TBA	A. Ibrahim	aibrahim		LEC	AT								0	2214	2020-10-28 11:42:18
